FID;FID_dai_lo;ID;INFO;UNSICHER;OLD;FID_phucso;ID_1;INFO_1;UNSICHER_1;OLD_1;FID_dong_g;ID_12;INFO_12;OLD_12;UNSICHER_2;FID_namgia;ID_12_13;INFO_12_13;UNSICHER_3;OLD_12_13;BUFF_DIST;area;ORIG_FID;TPFID;soil1;waterriver;VGTB_LandC;Topographi;litho1;fill_dgmq3;curvature;aspect;dgm_slope1;NEAR_FID;NEAR_DIST;curv_pln;curv_profi;longitude;latitude;is_ls
273;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;273;273;10;0;4;12,4520998;5;18,8285007;-0,0000000;-1,0000000;0,0000000;46;88,673613152599998;0,0000000;0,0000000;806356,0000000;1757810,0000000;1
274;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;274;274;3;99;3;5,0071201;3;647,3170166;-1,4462600;286,3779907;26,2714005;27;173,942406178999988;-0,3626660;1,0835900;767399,0000000;1757990,0000000;1
275;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;275;275;2;30;4;6,9032302;2;18,8327007;-0,4698270;106,2249985;4,3489699;182;129,582517115999991;-0,0000000;0,4698270;805773,0000000;1758050,0000000;1
276;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;276;276;3;99;3;5,9887300;3;659,5889893;-0,8928490;201,1179962;9,1956596;4131;258,591231637000021;-0,2286990;0,6641500;766764,0000000;1758540,0000000;1
277;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;277;277;6;99;1;4,4394202;3;136,9770050;1,5171200;162,3999939;28,9757996;175;270,473118506999981;0,8074140;-0,7097080;802210,0000000;1758930,0000000;1
278;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;278;278;3;30;4;5,3476901;3;623,7940063;-2,2750399;218,4270020;23,0013008;29;58,444407420200001;-0,2206570;2,0543900;767292,0000000;1758970,0000000;1
279;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;279;279;3;30;4;5,4376001;3;619,7340088;-1,3356800;305,9309998;12,3908005;29;60,846500238899999;0,0100998;1,3457800;767186,0000000;1759490,0000000;1
280;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;280;280;3;99;3;6,1630301;3;623,7039795;-4,1499600;248,2469940;17,6618004;29;206,634902981000010;-2,9496801;1,2002701;767334,0000000;1759540,0000000;1
281;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;281;281;3;99;3;4,7735200;3;651,3339844;-0,7555750;62,3945007;27,0219994;4132;601,385376759999986;-0,2142390;0,5413350;767884,0000000;1760690,0000000;1
282;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;282;282;3;90;3;5,0188599;3;618,7800293;-1,4703799;9,9359102;35,7831001;4203;143,903032227000011;-0,8513400;0,6190440;768391,0000000;1760840,0000000;1
283;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;283;283;3;99;3;5,3548498;3;619,2249756;-0,5359290;298,9259949;5,8608198;4133;447,838047286999995;-0,0000000;0,5359290;767600,0000000;1760860,0000000;1
284;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;284;284;3;99;3;4,6381302;3;636,4069824;-0,4786510;287,9219971;34,3796997;4133;395,617449561000001;0,2832680;0,7619190;767648,0000000;1760900,0000000;1
285;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;285;285;3;99;2;5,5379701;3;621,9420166;-2,8482299;266,8370056;22,7381001;41;315,425074725999991;-1,0225500;1,8256800;770049,0000000;1761030,0000000;1
286;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;286;286;3;99;2;4,4884400;3;703,3250122;2,2845099;210,2769928;27,6128006;4133;41,196210924100001;0,1275280;-2,1569800;767530,0000000;1761470,0000000;1
287;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;287;287;3;99;1;4,5925002;3;659,5130005;-1,0273000;50,0942001;32,3703003;4203;80,469064434100005;-0,8881970;0,1391000;769590,0000000;1761510,0000000;1
288;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;288;288;3;99;3;5,5179400;3;641,2650146;-2,0767400;111,0650024;16,2518005;29;301,906989242999998;-0,7885220;1,2882200;767007,0000000;1761580,0000000;1
289;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;289;289;3;99;1;5,6504598;3;645,3280029;-2,7743900;204,7299957;20,4454994;41;331,462060608000002;-1,6389400;1,1354500;767058,0000000;1761600,0000000;1
290;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;290;290;3;99;2;4,8876700;3;656,5419922;0,3556040;61,8199997;27,0858002;4203;71,766270428200002;-0,3146200;-0,6702250;769394,0000000;1761640,0000000;1
291;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;291;291;3;90;3;4,4387999;3;647,2039795;1,0306900;200,3240051;26,2733002;41;32,284980013199998;0,7549520;-0,2757420;769684,0000000;1761690,0000000;1
292;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;292;292;3;99;3;5,6750598;3;641,4320068;-5,8057499;250,5410004;20,6548004;29;356,716986957000017;-4,1229000;1,6828500;766796,0000000;1761790,0000000;1
293;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;293;293;3;60;2;5,0384998;3;629,6749878;0,3199600;266,6960144;24,7854996;41;45,614541305800003;1,0073400;0,6873810;769481,0000000;1761790,0000000;1
294;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;294;294;3;99;3;4,8491201;3;645,9730225;-0,4266220;179,4929962;30,3034992;29;367,324385622000023;-0,1626390;0,2639830;766724,0000000;1761810,0000000;1
295;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;295;295;3;99;1;4,3566499;3;702,5930176;-0,0928141;317,9819946;33,8815002;41;79,072938614999998;0,3372570;0,4300710;769985,0000000;1761970,0000000;1
296;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;296;296;3;99;3;4,4507399;3;614,1450195;-0,4499720;233,3359985;34,7564011;41;97,448838903600006;-0,1237490;0,3262230;770711,0000000;1762400,0000000;1
297;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;297;297;3;99;2;4,4942999;3;702,4249878;2,9776900;25,7063007;21,2031002;41;51,889260216700002;1,7161601;-1,2615300;770279,0000000;1762400,0000000;1
298;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;298;298;3;99;3;5,2161398;3;597,5120239;-1,3432500;25,2567997;27,9064999;4204;86,707472394899995;-1,1105900;0,2326640;770869,0000000;1762450,0000000;1
299;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;299;299;3;99;3;5,8143501;3;510,4049988;-0,8271350;26,8159008;14,7542000;4;31,385794831599998;-0,1587960;0,6683390;781860,0000000;1762570,0000000;1
300;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;300;300;3;99;1;5,1196399;3;521,6199951;0,1536460;267,9599915;15,1203003;4;34,378263767200004;0,3262230;0,1725780;781956,0000000;1762600,0000000;1
301;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;301;301;3;30;2;5,7607002;3;517,7059937;-0,4172400;231,7709961;29,5904007;4;155,651106679000009;-0,2713720;0,1458680;780653,0000000;1762580,0000000;1
302;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;302;302;4;90;2;4,7193899;3;656,5800171;0,6618990;149,4100037;22,5858994;4544;282,994296693000024;0,3636710;-0,2982280;765945,0000000;1762720,0000000;1
303;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;303;303;3;99;2;5,8909402;3;508,9500122;-1,1869100;219,0879974;24,6966000;4;235,531157551000007;-0,4706580;0,7162490;782942,0000000;1762960,0000000;1
304;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;304;304;3;90;3;4,7896700;3;546,7379761;0,8958810;214,9329987;27,3533993;4482;14,009319989100000;0,5039240;-0,3919570;783399,0000000;1763040,0000000;1
305;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;305;305;3;90;3;8,0490904;3;640,9349976;0,9902410;75,3566971;0,8785760;29;201,840248688000003;0,1578530;-0,8323880;765958,0000000;1763050,0000000;1
306;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;306;306;3;99;2;5,5685601;3;516,4860229;-2,2207799;238,1239929;21,3428001;4019;254,916862928999990;-1,6788700;0,5419070;782369,0000000;1763090,0000000;1
307;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;307;307;3;99;2;4,6132998;3;524,2600098;0,0683153;103,8639984;30,8463001;4019;261,867261240999994;0,1872960;0,1189800;782208,0000000;1763100,0000000;1
308;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;308;308;3;99;2;4,8933401;3;526,3519897;-0,0784234;261,3299866;22,4913006;4019;311,879759213999989;0,0656366;0,1440600;782100,0000000;1763110,0000000;1
309;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;309;309;3;99;2;4,5893798;3;540,8220215;0,7559610;72,4315033;33,8930016;4019;74,191551970399999;0,2758760;-0,4800850;780391,0000000;1763100,0000000;1
310;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;310;310;3;99;2;4,5274301;3;616,1400146;0,7983330;237,0850067;20,9615993;4482;162,469094460000008;1,2315700;0,4332320;783568,0000000;1763220,0000000;1
311;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;311;311;4;99;3;4,6889601;3;647,4600220;0,5427590;28,4374008;26,1571999;4544;288,512517924000008;0,5733930;0,0306346;765793,0000000;1763350,0000000;1
312;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;312;312;3;99;2;5,6099801;3;545,6439819;-1,0524900;71,2656021;19,9295006;4018;190,619970034000005;-0,6733800;0,3791110;780352,0000000;1763370,0000000;1
313;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;313;313;3;60;2;4,3052001;3;532,9520264;0,8595950;262,4490051;40,4673004;4018;132,084580203000002;0,4136290;-0,4459660;780677,0000000;1763420,0000000;1
314;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;314;314;3;99;2;4,9122400;3;560,9840088;-0,7523670;115,8369980;24,7493992;4;184,810648334999996;-0,1633740;0,5889930;780341,0000000;1763440,0000000;1
315;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;315;315;3;90;3;4,6886702;3;539,7490234;1,6194900;262,3659973;26,3132992;4;127,567921592999994;-0,0303615;-1,6498500;780663,0000000;1763490,0000000;1
316;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;316;316;3;99;2;5,6476598;3;550,7260132;-0,6790910;14,1248999;28,9699001;4;84,824995017500001;-0,3300700;0,3490210;780003,0000000;1763540,0000000;1
317;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;317;317;3;99;1;5,8363299;3;538,8519897;-1,7361701;237,3059998;12,1483002;4018;112,377126761000000;-0,5615990;1,1745700;779403,0000000;1763570,0000000;1
318;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;318;318;3;99;2;5,0426102;3;541,1740112;-0,6157230;55,5656013;19,6086998;4018;93,467035467399995;0,2141850;0,8299080;779195,0000000;1763610,0000000;1
319;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;319;319;3;99;2;4,6522698;3;522,9920044;-0,9173520;317,1040039;23,8525009;4;79,510058523599994;0,1723520;1,0897000;779064,0000000;1763650,0000000;1
320;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;320;320;3;90;2;5,0897899;3;620,5789795;-0,5893760;227,7870026;36,7062988;4016;140,592529761000009;-0,1992730;0,3901030;772041,0000000;1763750,0000000;1
321;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;321;321;3;90;1;4,3435001;3;626,9890137;2,4034200;218,9290009;33,0429001;41;154,973153031000010;1,2780200;-1,1253901;771672,0000000;1763780,0000000;1
322;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;322;322;3;99;3;5,3280101;3;537,8040161;-0,6591390;193,2709961;22,9776001;4018;467,292085697000005;-0,3794950;0,2796440;780787,0000000;1763920,0000000;1
323;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;323;323;3;99;2;4,8600702;3;704,0510254;-2,0210700;142,0480042;31,1250992;4016;159,775645795999992;-0,6453230;1,3757499;772495,0000000;1764080,0000000;1
324;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;324;324;3;60;2;4,3392901;3;651,7340088;2,0968699;226,8179932;29,8523006;4544;179,305491751999995;0,6227520;-1,4741200;766085,0000000;1764110,0000000;1
325;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;325;325;5;60;3;5,6264400;3;547,3499756;0,0366143;49,1402016;22,8241005;4;83,170554926899996;0,6375780;0,6009630;775038,0000000;1764130,0000000;1
326;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;326;326;3;30;2;5,5120101;3;546,2440186;-0,5953840;253,1889954;25,1816998;4484;95,320126857800005;0,4603760;1,0557600;775489,0000000;1764140,0000000;1
327;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;327;327;5;90;2;4,6572299;3;546,2050171;0,0853000;17,4099007;22,8838005;4484;52,023845643100003;0,2657000;0,1804000;775338,0000000;1764140,0000000;1
328;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;328;328;5;30;1;5,1837101;3;537,9520264;-0,9743790;356,0769958;6,9384198;4017;57,303497786299999;0,0817743;1,0561500;775230,0000000;1764150,0000000;1
329;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;329;329;5;99;3;5,3388300;3;564,6300049;-1,7045701;323,2839966;24,7371006;4498;149,420989206000002;-0,4243200;1,2802500;774669,0000000;1764200,0000000;1
330;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;330;330;5;60;1;5,3681998;3;547,6950073;-0,5747140;6,8406501;24,8745995;4;64,292928275999998;0,4533480;1,0280600;774818,0000000;1764220,0000000;1
331;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;331;331;3;90;2;4,6489301;3;586,5599976;0,9041680;252,1150055;31,3735008;4484;140,329812755999995;-0,0305293;-0,9346970;775509,0000000;1764240,0000000;1
332;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;332;332;3;60;2;4,2018600;3;635,1680298;0,7686360;278,4230042;35,9463005;41;127,409503139999998;0,4390780;-0,3295580;771175,0000000;1764270,0000000;1
333;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;333;333;3;99;3;5,8059602;3;552,2650146;-2,0642400;211,6690063;21,5027008;4;269,207990968999979;-1,5059100;0,5583260;776416,0000000;1764300,0000000;1
334;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;334;334;5;99;2;4,9006100;3;622,0319824;-1,1013300;86,5675964;34,0289993;4017;127,858335638000000;-1,0639499;0,0373817;773805,0000000;1764340,0000000;1
335;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;335;335;3;30;5;6,4531498;3;513,2979736;-0,4785830;187,3560028;3,5910499;4018;144,988909408000012;-0,0000000;0,4785830;778428,0000000;1764470,0000000;1
336;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;336;336;3;99;2;5,8337898;3;559,0230103;-2,5218501;210,6239929;19,4983006;4017;127,455373754999997;-0,7707160;1,7511300;775309,0000000;1764570,0000000;1
337;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;337;337;3;30;2;4,4314399;3;550,7199707;0,9977760;140,3150024;32,2089996;4017;143,650479068000010;0,7126290;-0,2851470;775416,0000000;1764590,0000000;1
338;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;338;338;3;99;2;4,7143002;3;584,9569702;0,0450304;125,1259995;32,1250000;4017;190,798786212000010;0,1417800;0,0967494;776807,0000000;1764610,0000000;1
339;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;339;339;3;60;3;5,6031499;3;537,7659912;0,6679620;181,1459961;24,0323009;4018;148,778338466000008;0,4249040;-0,2430580;778805,0000000;1764630,0000000;1
340;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;340;340;3;90;2;4,7707100;3;571,2670288;-0,0314602;116,2279968;29,3775005;4;190,579247708999986;0,1289730;0,1604330;776847,0000000;1764670,0000000;1
341;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;341;341;3;99;2;4,6411300;3;611,7899780;0,6835400;207,7859955;28,7416000;4475;244,364399268999989;-0,4890810;-1,1726201;775730,0000000;1764660,0000000;1
342;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;342;342;3;99;2;4,5650401;3;622,1610107;-0,5178770;120,8980026;35,3400002;4;254,698500179999996;-0,0217748;0,4961020;776774,0000000;1764680,0000000;1
343;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;343;343;3;99;2;5,9252000;3;540,9949951;-3,5188301;199,2830048;13,7025995;4017;250,990458036999996;-2,6023300;0,9164980;777019,0000000;1764880,0000000;1
344;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;344;344;3;99;3;5,7686000;3;640,0219727;-0,6078760;239,7669983;2,0991299;4544;156,206184259999986;-0,4296130;0,1782630;765006,0000000;1764920,0000000;1
345;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;345;345;4;60;5;6,9032998;3;659,9520264;-0,7545570;121,7040024;6,1237898;4141;205,668750730999989;-0,0482766;0,7062810;763829,0000000;1765750,0000000;1
346;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;346;346;3;90;1;5,1873498;3;609,3909912;-2,4556799;263,3770142;31,9599991;41;129,981859269000012;-1,3809700;1,0747100;769980,0000000;1766410,0000000;1
347;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;347;347;3;60;4;5,5482998;3;607,1909790;0,4389510;167,7310028;20,2219009;4014;138,858091669000004;1,1696200;0,7306690;769766,0000000;1766570,0000000;1
348;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;348;348;3;60;2;6,4327202;3;599,4539795;-0,0005222;135,4510040;0,2015590;41;87,192791683199999;-0,0000000;0,0005222;769307,0000000;1766730,0000000;1
